CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
14264.0,154,2,112.54,2,3,3,233,At_Risk
14265.0,108,2,181.75,2,3,4,234,At_Risk
14267.0,162,3,241.50999999999996,2,3,4,234,At_Risk
14270.0,331,1,132.55,1,1,3,113,Hibernating
14271.0,225,1,24.91,1,1,1,111,Hibernating
14272.0,73,2,74.83,2,3,2,232,At_Risk
14273.0,50,4,72.06,3,4,2,342,Loyal_Customers
14276.0,98,3,142.54,2,3,3,233,At_Risk
14277.0,14,3,869.98,4,3,5,435,Potential_Loyalists
14280.0,196,1,37.87,1,1,1,111,Hibernating
14282.0,2,15,249.65000000000003,5,5,4,554,Best Customers
14284.0,30,2,154.29999999999998,4,3,3,433,Potential_Loyalists
14285.0,20,4,130.15,4,4,3,443,Loyal_Customers
14286.0,23,3,432.09000000000003,4,3,5,435,Potential_Loyalists
14287.0,7,3,17.22,5,3,1,531,Potential_Loyalists
14288.0,212,1,48.1,1,1,2,112,Hibernating
14289.0,8,6,251.28,5,5,4,554,Best Customers
14290.0,10,5,368.96,5,4,5,545,Best Customers
14291.0,1,11,614.51,5,5,5,555,Best Customers
14292.0,7,9,334.6,5,5,4,554,Best Customers
14293.0,2,4,134.58999999999997,5,4,3,543,Best Customers
14295.0,39,1,9.65,3,1,1,311,About_to_Sleep
14297.0,17,4,145.19999999999996,4,4,3,443,Loyal_Customers
14298.0,7,44,2452.19,5,5,5,555,Best Customers
14299.0,7,9,442.13,5,5,5,555,Best Customers
14300.0,18,1,4.1499999999999995,4,1,1,411,Promising
14301.0,116,1,17.58,2,1,1,211,Hibernating
14304.0,222,1,83.05,1,1,2,112,Hibernating
14305.0,70,3,247.08999999999997,3,3,4,334,Need_Attention
14306.0,50,2,136.45999999999998,3,3,3,333,Need_Attention
14307.0,88,6,447.56,2,5,5,255,Cant_Lose
14309.0,7,9,287.37,5,5,4,554,Best Customers
14311.0,242,1,101.67999999999999,1,1,3,113,Hibernating
14312.0,46,6,308.67999999999995,3,5,4,354,Loyal_Customers
14314.0,106,1,5.330000000000001,2,1,1,211,Hibernating
14315.0,44,6,374.7099999999999,3,5,5,355,Loyal_Customers
14317.0,64,1,74.34,3,1,2,312,About_to_Sleep
14320.0,206,2,60.69000000000002,1,3,2,132,At_Risk
14321.0,10,5,174.50000000000003,5,4,3,543,Best Customers
14323.0,114,2,107.87,2,3,3,233,At_Risk
14326.0,241,1,22.4,1,1,1,111,Hibernating
14327.0,162,1,31.049999999999997,2,1,1,211,Hibernating
14329.0,16,7,737.3000000000001,4,5,5,455,Loyal_Customers
14331.0,123,2,84.53999999999999,2,3,2,232,At_Risk
14332.0,22,3,55.03,4,3,2,432,Potential_Loyalists
14333.0,67,1,120.95,3,1,3,313,About_to_Sleep
14334.0,16,8,533.23,4,5,5,455,Loyal_Customers
14335.0,15,2,144.23999999999995,4,3,3,433,Potential_Loyalists
14336.0,16,4,145.35999999999999,4,4,3,443,Loyal_Customers
14338.0,160,2,113.06000000000003,2,3,3,233,At_Risk
14339.0,242,1,28.459999999999997,1,1,1,111,Hibernating
14340.0,218,1,17.6,1,1,1,111,Hibernating
14341.0,44,8,329.45,3,5,4,354,Loyal_Customers
14342.0,20,4,60.7,4,4,2,442,Loyal_Customers
14344.0,126,8,300.02,2,5,4,254,Cant_Lose
14345.0,38,1,20.939999999999998,3,1,1,311,About_to_Sleep
14346.0,120,2,276.14,2,3,4,234,At_Risk
14348.0,259,1,53.32,1,1,2,112,Hibernating
14349.0,9,1,71.9,5,1,2,512,New_Customers
14350.0,273,1,41.16,1,1,2,112,Hibernating
14351.0,164,1,4.25,2,1,1,211,Hibernating
14352.0,156,4,181.69999999999993,2,4,4,244,At_Risk
14353.0,214,1,8.2,1,1,1,111,Hibernating
14354.0,5,2,11.14,5,3,1,531,Potential_Loyalists
14355.0,365,1,31.35,1,1,1,111,Hibernating
14356.0,79,2,128.79000000000002,2,3,3,233,At_Risk
14357.0,42,1,79.96000000000001,3,1,2,312,About_to_Sleep
14359.0,18,3,215.74999999999994,4,3,4,434,Potential_Loyalists
14360.0,31,4,365.84999999999997,4,4,5,445,Loyal_Customers
14362.0,21,1,95.47,4,1,3,413,Promising
14364.0,108,8,208.79999999999998,2,5,4,254,Cant_Lose
14367.0,7,16,1664.08,5,5,5,555,Best Customers
14368.0,319,1,49.0,1,1,2,112,Hibernating
14371.0,294,1,15.1,1,1,1,111,Hibernating
14373.0,357,1,46.5,1,1,2,112,Hibernating
14375.0,184,1,140.92,1,1,3,113,Hibernating
14377.0,190,2,100.65,1,3,3,133,At_Risk
14379.0,43,2,99.44,3,3,3,333,Need_Attention
14381.0,51,1,91.16,3,1,2,312,About_to_Sleep
14382.0,25,1,211.0,4,1,4,414,Promising
14383.0,37,3,196.22999999999996,3,3,4,334,Need_Attention
14385.0,8,3,22.63,5,3,1,531,Potential_Loyalists
14386.0,296,1,27.200000000000003,1,1,1,111,Hibernating
14387.0,32,3,473.5,4,3,5,435,Potential_Loyalists
14388.0,9,8,505.56000000000006,5,5,5,555,Best Customers
14389.0,64,2,96.00000000000001,3,3,3,333,Need_Attention
14390.0,9,9,880.8399999999999,5,5,5,555,Best Customers
14393.0,217,1,26.949999999999996,1,1,1,111,Hibernating
14395.0,1,9,975.4699999999998,5,5,5,555,Best Customers
14396.0,64,2,191.76000000000002,3,3,4,334,Need_Attention
14397.0,2,19,180.86999999999995,5,5,4,554,Best Customers
14400.0,148,1,43.42,2,1,2,212,Hibernating
14401.0,3,13,254.72999999999996,5,5,4,554,Best Customers
14403.0,129,4,125.07,2,4,3,243,At_Risk
14404.0,33,6,315.80999999999995,3,5,4,354,Loyal_Customers
14406.0,118,1,30.36,2,1,1,211,Hibernating
14407.0,106,6,259.24,2,5,4,254,Cant_Lose
14408.0,10,7,202.5,5,5,4,554,Best Customers
14409.0,70,6,151.44000000000003,3,5,3,353,Loyal_Customers
14410.0,91,9,458.54999999999995,2,5,5,255,Cant_Lose
14411.0,310,1,114.45000000000002,1,1,3,113,Hibernating
14412.0,42,2,99.08999999999999,3,3,3,333,Need_Attention
14413.0,361,1,64.55000000000001,1,1,2,112,Hibernating
14414.0,91,7,88.71000000000001,2,5,2,252,Cant_Lose
14415.0,0,13,1741.07,5,5,5,555,Best Customers
14416.0,21,2,23.36,4,3,1,431,Potential_Loyalists
14418.0,3,3,265.44,5,3,4,534,Potential_Loyalists
14419.0,10,6,515.8599999999999,5,5,5,555,Best Customers
14420.0,98,1,44.41,2,1,2,212,Hibernating
14421.0,56,2,71.15,3,3,2,332,Need_Attention
14422.0,0,6,623.8699999999999,5,5,5,555,Best Customers
14423.0,217,1,5.949999999999999,1,1,1,111,Hibernating
14424.0,17,1,6.71,4,1,1,411,Promising
14426.0,23,10,731.66,4,5,5,455,Loyal_Customers
14427.0,49,2,33.78,3,3,1,331,Need_Attention
14428.0,6,5,602.1099999999999,5,4,5,545,Best Customers
14431.0,302,1,79.73,1,1,2,112,Hibernating
14432.0,9,6,554.21,5,5,5,555,Best Customers
14434.0,21,6,53.419999999999995,4,5,2,452,Loyal_Customers
14436.0,98,1,19.06,2,1,1,211,Hibernating
14437.0,365,1,5.249999999999999,1,1,1,111,Hibernating
14438.0,305,1,14.35,1,1,1,111,Hibernating
14439.0,319,1,207.39,1,1,4,114,Hibernating
14440.0,7,5,258.62999999999994,5,4,4,544,Best Customers
14441.0,0,4,282.75,5,4,4,544,Best Customers
14442.0,204,2,398.38,1,3,5,135,At_Risk
14443.0,53,4,236.09000000000003,3,4,4,344,Loyal_Customers
14446.0,0,4,538.63,5,4,5,545,Best Customers
14447.0,18,5,180.36,4,4,4,444,Loyal_Customers
14448.0,8,2,54.350000000000016,5,3,2,532,Potential_Loyalists
14449.0,18,4,427.65999999999997,4,4,5,445,Loyal_Customers
14450.0,180,3,111.62,1,3,3,133,At_Risk
14451.0,59,2,214.67999999999998,3,3,4,334,Need_Attention
14452.0,10,2,193.92,5,3,4,534,Potential_Loyalists
14453.0,189,1,83.10000000000001,1,1,2,112,Hibernating
14456.0,4,9,1722.49,5,5,5,555,Best Customers
14457.0,310,1,5.02,1,1,1,111,Hibernating
14459.0,154,1,127.14999999999998,2,1,3,213,Hibernating
14460.0,109,3,10.629999999999999,2,3,1,231,At_Risk
14461.0,147,3,669.93,2,3,5,235,At_Risk
14462.0,65,11,692.2900000000001,3,5,5,355,Loyal_Customers
14463.0,97,3,35.86,2,3,1,231,At_Risk
14465.0,246,3,367.66999999999996,1,3,5,135,At_Risk
14466.0,28,7,273.15,4,5,4,454,Loyal_Customers
14467.0,17,4,248.26999999999992,4,4,4,444,Loyal_Customers
14470.0,11,2,208.07000000000002,5,3,4,534,Potential_Loyalists
14472.0,103,8,777.25,2,5,5,255,Cant_Lose
14473.0,73,2,28.75,2,3,1,231,At_Risk
14474.0,45,1,189.30999999999997,3,1,4,314,About_to_Sleep
14475.0,71,3,131.26,3,3,3,333,Need_Attention
14476.0,256,1,62.15,1,1,2,112,Hibernating
14477.0,19,4,18.92,4,4,1,441,Loyal_Customers
14479.0,253,2,72.3,1,3,2,132,At_Risk
14480.0,10,1,39.02,5,1,1,511,New_Customers
14481.0,164,2,59.82,2,3,2,232,At_Risk
14482.0,17,6,351.7,4,5,4,454,Loyal_Customers
14483.0,281,1,16.67,1,1,1,111,Hibernating
14484.0,49,1,29.340000000000003,3,1,1,311,About_to_Sleep
14485.0,38,1,126.10000000000001,3,1,3,313,About_to_Sleep
14487.0,26,6,359.44,4,5,5,455,Loyal_Customers
14488.0,67,1,98.04,3,1,3,313,About_to_Sleep
14489.0,206,1,53.309999999999995,1,1,2,112,Hibernating
14491.0,174,2,77.22000000000001,2,3,2,232,At_Risk
14493.0,6,5,362.95,5,4,5,545,Best Customers
14494.0,25,1,11.63,4,1,1,411,Promising
14495.0,50,2,12.05,3,3,1,331,Need_Attention
14496.0,311,2,107.43,1,3,3,133,At_Risk
14497.0,308,1,129.88000000000002,1,1,3,113,Hibernating
14498.0,42,5,541.89,3,4,5,345,Loyal_Customers
14499.0,25,3,380.25,4,3,5,435,Potential_Loyalists
14500.0,87,3,43.5,2,3,2,232,At_Risk
14501.0,183,2,21.75,1,3,1,131,At_Risk
14502.0,19,11,1484.48,4,5,5,455,Loyal_Customers
14503.0,2,6,437.26,5,5,5,555,Best Customers
14504.0,46,4,372.65000000000003,3,4,5,345,Loyal_Customers
14505.0,16,8,2307.71,4,5,5,455,Loyal_Customers
14506.0,16,5,1063.4099999999999,4,4,5,445,Loyal_Customers
14507.0,23,6,304.53999999999996,4,5,4,454,Loyal_Customers
14508.0,21,2,195.64,4,3,4,434,Potential_Loyalists
14511.0,10,5,170.12,5,4,3,543,Best Customers
14512.0,187,2,106.07000000000001,1,3,3,133,At_Risk
14513.0,100,3,29.27,2,3,1,231,At_Risk
14514.0,60,3,235.53,3,3,4,334,Need_Attention
14515.0,17,6,282.58,4,5,4,454,Loyal_Customers
14517.0,32,2,95.99999999999999,4,3,3,433,Potential_Loyalists
14518.0,63,1,43.19,3,1,2,312,About_to_Sleep
14520.0,1,2,12.83,5,3,1,531,Potential_Loyalists
14522.0,23,4,43.04,4,4,2,442,Loyal_Customers
14523.0,107,1,32.63999999999999,2,1,1,211,Hibernating
14524.0,31,9,820.66,4,5,5,455,Loyal_Customers
14525.0,19,9,942.61,4,5,5,455,Loyal_Customers
14527.0,2,55,5207.700000000001,5,5,5,555,Best Customers
14528.0,36,1,35.53,3,1,1,311,About_to_Sleep
14529.0,59,3,450.81000000000006,3,3,5,335,Need_Attention
14530.0,25,6,897.79,4,5,5,455,Loyal_Customers
14532.0,235,4,359.90000000000003,1,4,5,145,At_Risk
14533.0,24,7,88.82000000000002,4,5,2,452,Loyal_Customers
14534.0,2,18,1719.7599999999998,5,5,5,555,Best Customers
14535.0,59,3,829.0699999999999,3,3,5,335,Need_Attention
14536.0,259,1,91.8,1,1,2,112,Hibernating
14537.0,57,1,29.63,3,1,1,311,About_to_Sleep
14538.0,64,2,63.06,3,3,2,332,Need_Attention
14539.0,15,2,66.53,4,3,2,432,Potential_Loyalists
14540.0,9,3,293.53000000000003,5,3,4,534,Potential_Loyalists
14541.0,58,8,273.50999999999993,3,5,4,354,Loyal_Customers
14542.0,185,1,27.049999999999997,1,1,1,111,Hibernating
14543.0,28,16,441.88,4,5,5,455,Loyal_Customers
14544.0,23,2,275.52,4,3,4,434,Potential_Loyalists
14546.0,4,5,1068.97,5,4,5,545,Best Customers
14547.0,3,8,1051.8,5,5,5,555,Best Customers
14548.0,150,2,10.2,2,3,1,231,At_Risk
14549.0,310,1,179.89999999999998,1,1,4,114,Hibernating
14550.0,10,2,104.85,5,3,3,533,Potential_Loyalists
14551.0,17,2,47.02,4,3,2,432,Potential_Loyalists
14552.0,151,1,108.76,2,1,3,213,Hibernating
14553.0,18,5,420.77,4,4,5,445,Loyal_Customers
14554.0,9,4,595.48,5,4,5,545,Best Customers
14555.0,56,2,63.230000000000004,3,3,2,332,Need_Attention
14557.0,84,1,25.439999999999998,2,1,1,211,Hibernating
14560.0,6,22,363.12,5,5,5,555,Best Customers
14561.0,75,3,137.01000000000005,2,3,3,233,At_Risk
14562.0,3,18,1479.7200000000003,5,5,5,555,Best Customers
14565.0,95,4,496.79,2,4,5,245,At_Risk
14566.0,110,1,7.16,2,1,1,211,Hibernating
14567.0,56,2,122.49000000000001,3,3,3,333,Need_Attention
14569.0,0,1,47.040000000000006,5,1,2,512,New_Customers
14570.0,280,2,97.79,1,3,3,133,At_Risk
14572.0,2,7,806.73,5,5,5,555,Best Customers
14573.0,179,9,1041.7900000000002,1,5,5,155,Cant_Lose
14576.0,371,1,2.95,1,1,1,111,Hibernating
14577.0,12,4,325.13000000000005,5,4,4,544,Best Customers
14578.0,2,1,58.83,5,1,2,512,New_Customers
14581.0,16,1,26.91,4,1,1,411,Promising
14582.0,40,1,20.34,3,1,1,311,About_to_Sleep
14583.0,5,5,658.83,5,4,5,545,Best Customers
14584.0,168,4,351.40999999999997,2,4,4,244,At_Risk
14585.0,49,1,57.7,3,1,2,312,About_to_Sleep
14586.0,276,1,13.270000000000001,1,1,1,111,Hibernating
14587.0,18,9,915.0,4,5,5,455,Loyal_Customers
14589.0,371,1,23.85,1,1,1,111,Hibernating
14591.0,14,4,553.7099999999999,4,4,5,445,Loyal_Customers
14592.0,34,3,335.31999999999994,3,3,4,334,Need_Attention
14593.0,21,3,313.6,4,3,4,434,Potential_Loyalists
14594.0,6,2,177.50999999999996,5,3,4,534,Potential_Loyalists
14595.0,19,6,296.08,4,5,4,454,Loyal_Customers
14597.0,10,2,81.18,5,3,2,532,Potential_Loyalists
14598.0,43,1,76.08,3,1,2,312,About_to_Sleep
14600.0,305,1,134.07,1,1,3,113,Hibernating
14601.0,10,1,10.040000000000001,5,1,1,511,New_Customers
14603.0,274,1,3.3,1,1,1,111,Hibernating
14606.0,0,93,7595.75,5,5,5,555,Best Customers
14607.0,15,14,180.60999999999996,4,5,4,454,Loyal_Customers
14608.0,3,4,84.5,5,4,2,542,Best Customers
14609.0,71,4,0.49,3,4,1,341,Loyal_Customers
14616.0,242,3,10.32,1,3,1,131,At_Risk
14618.0,8,3,68.38999999999999,5,3,2,532,Potential_Loyalists
14619.0,245,1,94.11999999999999,1,1,3,113,Hibernating
14620.0,205,2,88.97999999999999,1,3,2,132,At_Risk
14621.0,0,5,277.53000000000003,5,4,4,544,Best Customers
14622.0,184,1,67.46000000000001,1,1,2,112,Hibernating
14623.0,31,5,405.69999999999993,4,4,5,445,Loyal_Customers
14624.0,56,2,26.919999999999998,3,3,1,331,Need_Attention
14625.0,195,2,251.13999999999996,1,3,4,134,At_Risk
14626.0,23,4,415.76,4,4,5,445,Loyal_Customers
14628.0,90,2,109.08999999999999,2,3,3,233,At_Risk
14629.0,3,2,568.3000000000001,5,3,5,535,Potential_Loyalists
14631.0,50,3,97.74000000000001,3,3,3,333,Need_Attention
14632.0,262,1,20.32,1,1,1,111,Hibernating
14633.0,265,1,108.05000000000001,1,1,3,113,Hibernating
14636.0,35,2,85.07000000000001,3,3,2,332,Need_Attention
14638.0,50,1,66.55,3,1,2,312,About_to_Sleep
14639.0,51,6,807.0,3,5,5,355,Loyal_Customers
14640.0,23,6,417.77000000000004,4,5,5,455,Loyal_Customers
14641.0,21,1,9.030000000000001,4,1,1,411,Promising
14642.0,58,1,6.01,3,1,1,311,About_to_Sleep
14643.0,169,2,49.190000000000005,2,3,2,232,At_Risk
14644.0,67,2,112.88,3,3,3,333,Need_Attention
14645.0,156,2,108.66000000000003,2,3,3,233,At_Risk
14646.0,1,74,5176.089999999999,5,5,5,555,Best Customers
14647.0,200,1,71.16000000000001,1,1,2,112,Hibernating
14649.0,4,4,507.04999999999995,5,4,5,545,Best Customers
14651.0,66,2,295.47999999999996,3,3,4,334,Need_Attention
14652.0,76,1,86.60000000000001,2,1,2,212,Hibernating
14653.0,0,7,786.8000000000002,5,5,5,555,Best Customers
14655.0,7,4,131.66,5,4,3,543,Best Customers
14656.0,168,2,221.48,2,3,4,234,At_Risk
14657.0,17,4,344.42,4,4,4,444,Loyal_Customers
14658.0,4,2,162.05999999999997,5,3,3,533,Potential_Loyalists
14659.0,8,9,743.19,5,5,5,555,Best Customers
14660.0,86,2,70.76,2,3,2,232,At_Risk
14661.0,26,1,15.8,4,1,1,411,Promising
14662.0,28,4,399.88,4,4,5,445,Loyal_Customers
14664.0,19,2,196.29000000000005,4,3,4,434,Potential_Loyalists
14665.0,60,5,389.54999999999995,3,4,5,345,Loyal_Customers
14666.0,23,1,26.0,4,1,1,411,Promising
14667.0,10,25,1783.92,5,5,5,555,Best Customers
14669.0,241,3,460.02,1,3,5,135,At_Risk
14670.0,279,2,215.49,1,3,4,134,At_Risk
14672.0,234,2,178.21999999999994,1,3,4,134,At_Risk
14673.0,2,5,177.23000000000002,5,4,4,544,Best Customers
14675.0,15,1,227.47000000000003,4,1,4,414,Promising
14676.0,30,6,71.96000000000001,4,5,2,452,Loyal_Customers
14680.0,24,16,623.25,4,5,5,455,Loyal_Customers
14681.0,70,3,50.45,3,3,2,332,Need_Attention
14682.0,187,2,1.3,1,3,1,131,At_Risk
14684.0,25,5,713.4499999999999,4,4,5,445,Loyal_Customers
14687.0,106,1,34.050000000000004,2,1,1,211,Hibernating
14688.0,7,21,696.85,5,5,5,555,Best Customers
14689.0,208,1,28.35,1,1,1,111,Hibernating
14690.0,43,2,142.97,3,3,3,333,Need_Attention
14691.0,30,5,260.31999999999994,4,4,4,444,Loyal_Customers
14692.0,136,4,199.4,2,4,4,244,At_Risk
14693.0,264,1,27.799999999999997,1,1,1,111,Hibernating
14696.0,3,7,319.68999999999994,5,5,4,554,Best Customers
14697.0,217,2,71.22000000000001,1,3,2,132,At_Risk
14698.0,1,5,603.27,5,4,5,545,Best Customers
14699.0,213,1,17.689999999999998,1,1,1,111,Hibernating
14700.0,31,3,272.2,4,3,4,434,Potential_Loyalists
14701.0,10,9,1046.8700000000001,5,5,5,555,Best Customers
14702.0,0,17,1317.16,5,5,5,555,Best Customers
14703.0,14,1,45.13,4,1,2,412,Promising
14704.0,10,9,926.51,5,5,5,555,Best Customers
14705.0,198,1,1.79,1,1,1,111,Hibernating
14708.0,2,3,84.01,5,3,2,532,Potential_Loyalists
14709.0,14,13,540.01,4,5,5,455,Loyal_Customers
14710.0,13,4,288.59999999999997,4,4,4,444,Loyal_Customers
14711.0,9,11,1697.9199999999998,5,5,5,555,Best Customers
14712.0,28,3,82.69999999999999,4,3,2,432,Potential_Loyalists
14713.0,8,11,838.68,5,5,5,555,Best Customers
14714.0,23,1,32.870000000000005,4,1,1,411,Promising
14715.0,24,4,237.3,4,4,4,444,Loyal_Customers
14716.0,42,2,76.76,3,3,2,332,Need_Attention
14719.0,1,5,559.3799999999999,5,4,5,545,Best Customers
14720.0,5,3,212.54999999999995,5,3,4,534,Potential_Loyalists
14722.0,146,1,87.85000000000002,2,1,2,212,Hibernating
14723.0,9,6,624.8,5,5,5,555,Best Customers
14725.0,24,1,228.60000000000005,4,1,4,414,Promising
14727.0,273,1,70.83999999999999,1,1,2,112,Hibernating
14729.0,373,1,153.29999999999995,1,1,3,113,Hibernating
14730.0,0,8,1265.42,5,5,5,555,Best Customers
14731.0,46,3,94.60000000000001,3,3,3,333,Need_Attention
14732.0,7,8,497.78999999999996,5,5,5,555,Best Customers
14733.0,15,12,794.4499999999999,4,5,5,455,Loyal_Customers
14735.0,3,32,727.66,5,5,5,555,Best Customers
14737.0,3,3,61.440000000000005,5,3,2,532,Potential_Loyalists
14738.0,42,7,179.20999999999995,3,5,4,354,Loyal_Customers
14739.0,3,7,123.90999999999998,5,5,3,553,Best Customers
14740.0,196,3,257.4100000000001,1,3,4,134,At_Risk
14741.0,11,6,153.57999999999998,5,5,3,553,Best Customers
14744.0,15,7,78.24000000000001,4,5,2,452,Loyal_Customers
14745.0,112,5,114.5,2,4,3,243,At_Risk
14747.0,248,1,104.4,1,1,3,113,Hibernating
14748.0,28,5,165.56,4,4,3,443,Loyal_Customers
14752.0,43,1,12.520000000000001,3,1,1,311,About_to_Sleep
14753.0,86,1,107.95000000000002,2,1,3,213,Hibernating
14754.0,44,2,91.75999999999999,3,3,2,332,Need_Attention
14755.0,9,11,937.9200000000001,5,5,5,555,Best Customers
14756.0,14,1,132.22,4,1,3,413,Promising
14757.0,74,1,74.56,2,1,2,212,Hibernating
14758.0,144,4,472.69,2,4,5,245,At_Risk
14759.0,4,3,550.2,5,3,5,535,Potential_Loyalists
14760.0,296,1,14.350000000000001,1,1,1,111,Hibernating
14761.0,58,2,25.0,3,3,1,331,Need_Attention
14762.0,263,1,28.020000000000003,1,1,1,111,Hibernating
14764.0,46,1,8.95,3,1,1,311,About_to_Sleep
14765.0,28,3,116.09,4,3,3,433,Potential_Loyalists
14766.0,7,6,358.51000000000005,5,5,4,554,Best Customers
14768.0,16,2,19.55,4,3,1,431,Potential_Loyalists
14769.0,2,8,2955.72,5,5,5,555,Best Customers
14770.0,231,2,179.10999999999999,1,3,4,134,At_Risk
14772.0,111,1,31.580000000000002,2,1,1,211,Hibernating
14775.0,57,3,63.10999999999999,3,3,2,332,Need_Attention
14776.0,50,11,115.34000000000002,3,5,3,353,Loyal_Customers
14778.0,126,2,109.95,2,3,3,233,At_Risk
14779.0,280,3,279.79999999999995,1,3,4,134,At_Risk
14780.0,54,2,74.7,3,3,2,332,Need_Attention
14782.0,319,1,15.1,1,1,1,111,Hibernating
14784.0,25,2,57.91000000000001,4,3,2,432,Potential_Loyalists
14785.0,9,2,2.83,5,3,1,531,Potential_Loyalists
14788.0,6,2,77.66000000000001,5,3,2,532,Potential_Loyalists
14789.0,28,1,12.34,4,1,1,411,Promising
14790.0,16,4,67.99999999999999,4,4,2,442,Loyal_Customers
14792.0,63,1,6.2,3,1,1,311,About_to_Sleep
14793.0,20,1,45.61000000000001,4,1,2,412,Promising
14794.0,2,7,312.24,5,5,4,554,Best Customers
14795.0,165,1,44.0,2,1,2,212,Hibernating
14796.0,0,17,2237.58,5,5,5,555,Best Customers
14798.0,52,3,17.52,3,3,1,331,Need_Attention
14799.0,50,1,63.559999999999995,3,1,2,312,About_to_Sleep
14800.0,47,12,846.05,3,5,5,355,Loyal_Customers
14801.0,60,1,145.33999999999997,3,1,3,313,About_to_Sleep
14803.0,161,3,127.01,2,3,3,233,At_Risk
14804.0,8,1,50.89,5,1,2,512,New_Customers
14805.0,14,4,272.97999999999996,4,4,4,444,Loyal_Customers
14806.0,74,1,20.29,2,1,1,211,Hibernating
14808.0,39,8,819.3400000000001,3,5,5,355,Loyal_Customers
14810.0,40,11,593.6599999999999,3,5,5,355,Loyal_Customers
14813.0,369,2,84.78999999999999,1,3,2,132,At_Risk
14815.0,36,2,87.71000000000001,3,3,2,332,Need_Attention
14816.0,196,1,265.9,1,1,4,114,Hibernating
14817.0,199,2,222.47999999999996,1,3,4,134,At_Risk
14818.0,73,3,180.07,2,3,4,234,At_Risk
14819.0,63,2,53.690000000000005,3,3,2,332,Need_Attention
14820.0,20,4,93.46,4,4,3,443,Loyal_Customers
14821.0,366,1,5.050000000000001,1,1,1,111,Hibernating
14823.0,179,3,296.4299999999999,1,3,4,134,At_Risk
14824.0,9,4,69.44,5,4,2,542,Best Customers
14825.0,3,12,332.01,5,5,4,554,Best Customers
14828.0,196,3,48.51,1,3,2,132,At_Risk
14829.0,28,4,91.55,4,4,2,442,Loyal_Customers
14830.0,52,1,68.99,3,1,2,312,About_to_Sleep
14834.0,17,6,243.07999999999996,4,5,4,454,Loyal_Customers
14836.0,9,3,16.75,5,3,1,531,Potential_Loyalists
14837.0,89,4,189.76000000000002,2,4,4,244,At_Risk
14840.0,267,1,12.2,1,1,1,111,Hibernating
14841.0,52,6,440.85,3,5,5,355,Loyal_Customers
14842.0,43,4,772.31,3,4,5,345,Loyal_Customers
14844.0,63,4,406.01,3,4,5,345,Loyal_Customers
14847.0,148,1,48.790000000000006,2,1,2,212,Hibernating
14849.0,21,25,946.8400000000001,4,5,5,455,Loyal_Customers
14850.0,311,1,31.300000000000004,1,1,1,111,Hibernating
14851.0,22,2,64.88,4,3,2,432,Potential_Loyalists
14852.0,57,6,437.09999999999997,3,5,5,355,Loyal_Customers
14853.0,23,2,51.099999999999994,4,3,2,432,Potential_Loyalists
14854.0,77,7,374.9300000000001,2,5,5,255,Cant_Lose
14855.0,118,2,93.4,2,3,3,233,At_Risk
14856.0,35,3,206.77,3,3,4,334,Need_Attention
14857.0,59,2,263.05,3,3,4,334,Need_Attention
14859.0,12,4,181.34,5,4,4,544,Best Customers
14860.0,18,1,9.930000000000001,4,1,1,411,Promising
14861.0,51,1,16.409999999999997,3,1,1,311,About_to_Sleep
14862.0,25,2,103.42,4,3,3,433,Potential_Loyalists
14863.0,28,1,22.229999999999997,4,1,1,411,Promising
14865.0,6,2,2.61,5,3,1,531,Potential_Loyalists
14866.0,10,12,328.94,5,5,4,554,Best Customers
14867.0,185,3,135.89999999999998,1,3,3,133,At_Risk
14868.0,2,8,414.9,5,5,5,555,Best Customers
14869.0,8,2,212.86999999999998,5,3,4,534,Potential_Loyalists
